k,EventType,EventID,rMATS,SUPPA2,ESGq
13,SE,chr2R:18624128-18624184-18624707-18624762,nan,0.2588977286,-0.016526099840437625
13,SE,chrX:11579400-11579511-11579529-11579669,-0.386,nan,nan
13,SE,chr3R:27641495-27643814-27643974-27645224,0.056,nan,0.10596277064279025
13,SE,chr3L:18090611-18099400-18099487-18105580,-0.242,-0.1914023314,-0.20794066720199766
13,SE,chr2L:2997060-2997491-2997531-2997790,0.472,0.4239806413,0.3820681523262307
13,SE,chrX:20230618-20233422-20233444-20234774,-0.064,nan,0.4768952017775838
13,SE,chr3R:26590718-26597646-26598124-26598576,0.216,nan,-0.0002408112593297318
13,SE,chr3L:11226802-11227672-11228089-11229112,-0.314,nan,-0.09771302776040486
13,SE,chr3R:14316204-14316310-14316381-14316476,-0.102,-0.3322499741,-0.1554126238268982
13,SE,chr3R:29173995-29174933-29175429-29176545,-0.12,nan,-0.5007215007215007
13,SE,chr3R:7193689-7194197-7194459-7198327,-0.233,nan,nan
13,SE,chr2L:22844848-22848969-22849093-22849213,0.307,0.299841064,0.17509609958353012
13,SE,chr2R:6926822-6927389-6928263-6928508,nan,-0.2880238502,0.0
13,SE,chrX:2028751-2029840-2029927-2030214,-0.756,nan,nan
13,SE,chr3R:27657956-27658066-27658114-27658468,0.418,0.4079469056,0.41292019866966695
13,SE,chr2R:13415616-13416574-13416948-13418986,-0.362,nan,nan
13,SE,chr3R:30032113-30032673-30032812-30032930,0.269,0.3032345055,0.2814453192926014
13,SE,chr2R:15456816-15460872-15461227-15463297,-0.014,nan,-0.02292916974274925
13,SE,chrX:1682430-1682697-1682782-1683096,-0.545,nan,-0.2666666666666666
13,SE,chr4:189249-189997-190062-191308,-0.099,nan,nan
13,SE,chr3L:3183800-3183932-3184038-3184251,0.19,nan,nan
13,SE,chr3R:18379365-18380212-18380355-18381031,0.042,nan,0.0755743241427716
13,SE,chr2L:6329698-6330122-6330719-6330770,0.175,nan,0.2468181741149355
13,SE,chr3L:236428-236553-236756-239054,-0.23,nan,nan
13,SE,chr2L:10256507-10256909-10257123-10257394,nan,-0.2052103937,-0.05231910071573109
13,SE,chrX:11689544-11692798-11693178-11693546,-0.129,-0.1416189365,-0.1680768784731339
13,SE,chrX:11398823-11400787-11400833-11405273,0.222,-0.3808035199,0.09798327890433145
13,SE,chr2R:21205542-21205745-21205815-21208469,-0.025,nan,-0.05979602050106868
13,SE,chrX:17900829-17903947-17904082-17904609,nan,0.1263391621,0.06712104043836309
13,SE,chr2L:7183323-7183502-7183666-7183777,-0.093,nan,nan
13,SE,chr4:352591-353942-353979-354350,0.26,0.3166961374,0.23106840582910448
13,SE,chr3L:7933235-7933770-7933792-7935377,0.301,0.3023429242,0.22447842591727474
13,SE,chr3R:13021643-13024799-13025030-13025388,0.213,0.1343366194,0.1266588780656699
13,SE,chr3L:21203323-21205676-21206627-21207435,-0.034,nan,nan
13,SE,chr3R:24039766-24039910-24040097-24040305,0.187,nan,0.2026702558224689
13,SE,chr3L:15852250-15855756-15856354-15859811,0.092,nan,nan
13,SE,chr3R:10003252-10003373-10003651-10004409,0.094,nan,nan
13,SE,chr4:1116080-1116325-1116457-1117850,0.028,nan,nan
13,SE,chr2R:16206080-16206171-16206228-16221122,-0.435,nan,nan
13,SE,chr3R:30573073-30577178-30577559-30578116,0.112,0.2529860656,0.03331874370555632
13,SE,chr3R:18573526-18577566-18577585-18586278,-0.085,nan,0.1019186081177268
13,SE,chrX:6577113-6577943-6583344-6585695,-0.258,nan,-0.2800765013387734
13,SE,chr2L:21311033-21311192-21311532-21311752,0.013,nan,0.01773820996148926
13,SE,chr3L:16791691-16791818-16792336-16792440,0.076,nan,0.16116712148292495
13,SE,chr3L:10151104-10153612-10153751-10154761,nan,0.7645030123,nan
13,SE,chr3R:9631855-9632106-9632301-9632376,-0.244,-0.1943548259,-0.2505278158666181
13,SE,chr3R:10890846-10890999-10891012-10891093,-0.122,nan,-0.09162792266710881
13,SE,chr2R:9916892-9917456-9917532-9917937,-0.112,nan,-0.11293171516201095
13,SE,chr3L:7535645-7536710-7536770-7536975,-0.178,nan,-0.365153133269841
13,SE,chrX:2202844-2202898-2203009-2203132,0.241,nan,nan
13,SE,chr2L:13274377-13275587-13275866-13276246,0.069,nan,nan
13,SE,chr2R:22930320-22930388-22931167-22931514,0.052,nan,0.1325770817976075
13,SE,chr2R:9126067-9126180-9126214-9127418,0.292,0.1912271508,0.1738951605759086
13,SE,chr2R:8731812-8731921-8731964-8732159,-0.251,-0.2419324069,-0.24430363118020143
13,SE,chrX:14790879-14791247-14792354-14793125,0.224,nan,0.12250921121888858
13,SE,chr3R:25747234-25748102-25748226-25749026,-0.098,nan,-0.21623491675731987
13,SE,chr2R:2495024-2564443-2564670-2565118,-0.54,nan,nan
13,SE,chr3L:16115831-16116031-16116620-16117544,0.369,nan,0.40948073801758433
13,SE,chrX:18109571-18110503-18110605-18113257,0.068,nan,nan
13,SE,chrX:21374460-21374657-21374741-21376119,-0.142,nan,-0.08345943747564971
13,SE,chr2L:16343305-16344425-16349473-16351926,-0.306,nan,nan
13,SE,chrX:6577113-6577943-6583179-6585695,-0.253,nan,nan
13,SE,chr3R:6392743-6392879-6392960-6393731,-0.209,nan,0.09592401187289545
13,SE,chr2R:16206080-16206171-16206228-16210021,-0.375,nan,nan
13,SE,chr3L:8579625-8581762-8581856-8585970,0.45,0.5705393106,0.8862007168458781
13,SE,chr3L:13974776-13975716-13975849-13975916,-0.327,-0.3670062494,-0.33630951875864135
13,SE,chrX:14790879-14791247-14792429-14793125,0.185,nan,0.5215951245363011
13,SE,chr4:472678-473146-473720-474452,-0.192,nan,nan
13,SE,chr2L:15712-17052-17213-19879,nan,0.239989031,0.08333333333333337
13,SE,chr2R:16645458-16645660-16647106-16650812,0.408,nan,nan
13,SE,chr3R:11204832-11206520-11206626-11206905,-0.491,-0.4142895222,-0.012811473372877469
13,SE,chr2R:18634286-18634769-18634942-18636142,0.076,nan,nan
13,SE,chr3L:8288221-8289169-8289484-8289712,-0.029,nan,nan
13,SE,chr3L:1525393-1525641-1525704-1527189,0.257,nan,nan
13,SE,chrX:13596749-13597380-13597405-13600069,0.465,nan,nan
13,SE,chr2L:16185627-16186110-16186152-16187454,-0.435,nan,nan
13,SE,chr3L:11620666-11620922-11621104-11621213,0.451,0.4031827706,0.4352043962565614
13,SE,chrX:18106932-18110503-18110605-18112561,-0.071,nan,nan
13,SE,chr2R:6753504-6754179-6754439-6754704,0.075,nan,nan
13,SE,chr2L:5952628-5952988-5953058-5953415,0.249,0.2954170331,0.20867088526077388
13,SE,chr2R:9475205-9475308-9475426-9476100,0.279,nan,0.23458642544997987
13,SE,chrX:9109757-9110617-9111006-9111081,-0.105,nan,nan
13,SE,chr4:211983-212114-212275-212627,-0.012,nan,-0.005420383806350945
13,SE,chr3L:3718991-3721536-3721567-3722155,-0.157,nan,-0.11765184939850357
13,SE,chr3L:21508946-21510067-21510281-21511090,0.2,nan,0.1352558469871874
13,SE,chr2R:13821558-13821765-13822126-13824283,-0.317,nan,nan
13,SE,chr2L:13384023-13384656-13384795-13384983,0.448,0.4751161808,0.4985440724991315
13,SE,chr2R:19538212-19546011-19546060-19546448,-0.013,nan,-0.0014944709950508051
13,SE,chr2R:18701486-18701920-18702188-18702527,0.181,0.7371652414,0.04601207434540766
13,SE,chr2R:6926299-6927389-6928152-6928508,-0.447,nan,-0.22962962962962966
13,SE,chrX:10519778-10522802-10523565-10575389,-0.288,nan,-0.21688447713585185
13,SE,chr3L:16077283-16077722-16077810-16080758,-0.544,-0.2822045481,-0.517666124312826
13,SE,chr2L:8428068-8428319-8429463-8430280,-0.43,-0.2931794624,-0.41598693575653223
13,SE,chr2R:24672307-24672550-24672852-24675062,-0.66,-0.6527542947,-0.45830292603908757
13,SE,chr3L:9830786-9830999-9831441-9832477,0.127,nan,nan
13,SE,chr3L:14200808-14201621-14201667-14213088,-0.724,nan,nan
13,SE,chr2L:8246218-8246418-8246485-8246673,-0.154,nan,-0.11530678548222406
13,SE,chr2R:24008146-24009570-24010784-24010922,0.132,nan,nan
13,SE,chrX:2030860-2034954-2035196-2042046,-0.057,nan,nan
13,SE,chr2R:12616942-12617071-12617201-12617455,0.684,nan,0.7462348182757371
13,SE,chr3L:7339618-7339867-7339909-7339961,nan,-0.1198167635,-0.1809597178674894
13,SE,chr3R:19753861-19757814-19757886-19760264,0.464,nan,0.10555555555555562
13,SE,chr2R:10620000-10637523-10637729-10637955,-0.312,nan,nan
13,SE,chr3L:11179717-11182154-11182644-11183633,-0.18,nan,-0.1273935584503153
13,SE,chr3L:21303550-21303807-21303838-21303909,0.092,0.1147129022,0.08278238806661478
13,SE,chrX:15072649-15072785-15072968-15073340,-0.126,-0.0914700739,-0.3899805233631455
13,SE,chrX:16004087-16004327-16004394-16005319,-0.18,nan,nan
13,SE,chr3R:4444563-4446165-4446247-4446424,0.094,nan,nan
13,SE,chr2R:15284967-15292772-15292970-15293426,-0.322,nan,0.04051964003915742
13,SE,chr3R:20537464-20538452-20538716-20539220,-0.335,nan,-0.39650156652335855
13,SE,chrX:13594364-13594829-13594909-13595003,-0.324,nan,nan
13,SE,chr3R:8017006-8017439-8017461-8018207,-0.127,nan,-0.1530553370884409
13,SE,chr2R:6865375-6865866-6865885-6866686,nan,0.2509707509,-0.0021338564763217728
13,SE,chr3L:22269921-22270913-22270977-22271557,0.397,0.3060702499,0.38076883939542067
13,SE,chr3R:11679185-11679353-11679399-11679566,0.337,0.4036486856,0.6586774500208217
13,SE,chr3R:13756663-13756889-13757028-13757182,0.47,nan,0.28717948717948727
13,SE,chr2R:6930371-6933123-6933928-6934065,0.191,nan,0.28780654829041924
13,SE,chr2R:12200040-12200115-12200242-12200427,0.46,nan,nan
13,SE,chr2R:7635201-7635515-7635606-7638597,0.585,0.6288411257,0.3868794642676982
13,SE,chrX:19605683-19609462-19609490-19610380,-0.026,nan,-0.021034054936770546
13,SE,chr3R:9507387-9508290-9508430-9509435,0.088,0.1792627178,0.11855792057608205
13,SE,chrX:13594051-13594284-13594364-13594829,0.563,nan,nan
13,SE,chr2R:10296048-10296434-10300269-10304623,-0.054,nan,-0.021360544217687072
13,SE,chrX:2030860-2034954-2035412-2042046,-0.057,nan,nan
13,SE,chr2L:4994995-4999224-4999386-5008180,-0.091,nan,nan
13,SE,chr3L:10580330-10584815-10585540-10587626,-0.102,nan,nan
13,SE,chr3R:9695638-9696421-9696508-9696599,0.279,nan,nan
13,SE,chr2R:19218195-19218575-19218639-19220743,-0.306,nan,-0.8888888888888888
13,SE,chr3L:1499880-1501350-1501407-1501798,0.078,nan,nan
13,SE,chr3R:18010575-18011096-18011256-18013147,0.3,nan,nan
13,SE,chr2R:16706280-16716153-16716212-16730898,nan,-0.4676570914,-0.06717687074829926
13,SE,chr2R:17109277-17109942-17110075-17110166,0.146,nan,0.12415669012980679
13,SE,chr4:881950-882616-882724-882960,0.203,nan,nan
13,SE,chr2L:10256507-10257394-10257717-10257777,0.116,nan,0.0658282394108547
13,SE,chr3L:7339618-7339961-7340771-7340875,0.255,nan,nan
13,SE,chr2L:6678757-6678911-6679263-6679985,-0.129,nan,-0.0818327663794154
13,SE,chr3L:1526399-1526659-1526753-1527189,0.22,nan,0.07046154723194442
13,SE,chr3L:14231326-14231596-14231636-14231926,-0.373,-0.2049285347,-0.37425478962062175
13,SE,chr3L:2579521-2585604-2585733-2586402,-0.066,nan,nan
13,SE,chr2L:8930397-8930483-8930551-8931081,0.119,nan,0.1249958897527185
13,SE,chr3R:3469479-3523413-3523948-3584979,-0.048,nan,nan
13,SE,chr4:1038438-1043467-1043525-1045155,-0.388,-0.5224033774,-0.2863329809793703
13,SE,chrX:9099462-9100512-9100658-9101095,-0.321,nan,nan
13,SE,chr4:231978-232278-232849-234264,0.161,0.1409823497,0.22142818198870584
13,SE,chr3R:20541554-20541679-20542093-20552080,0.418,0.3056806666,0.41945126567873753
13,SE,chr2R:6926299-6926472-6926592-6926669,-0.137,-0.2570651399,-0.37926868905332556
13,SE,chr3L:10636094-10636425-10636441-10636623,-0.363,-0.3286688116,-0.3879543780220056
13,SE,chr2R:21502480-21507294-21507723-21510117,-0.267,-0.1585300681,-0.1237954189773075
13,SE,chr3R:15313287-15313590-15314021-15314527,-0.526,-0.5283707058,-0.5158725178107383
13,SE,chr3L:19919291-19919358-19919521-19920153,-0.472,-0.5146940332,-0.3987765646579571
13,SE,chr2R:11644965-11650814-11651225-11651323,0.03,nan,nan
13,SE,chr3L:6550870-6551681-6551950-6562321,-0.124,-0.2508194144,-0.15075872966339487
13,SE,chr3R:19482652-19483903-19484945-19485039,-0.441,-0.4862882074,-0.43869012707722377
13,SE,chr3R:13429770-13430192-13430751-13430922,0.448,0.4057904894,0.3881153584633071
13,SE,chr2R:19473968-19474527-19474642-19478751,-0.069,nan,0.13793802923685583
13,SE,chr3R:25701662-25705930-25706036-25706286,0.725,0.4121627441,0.6623056129945697
13,SE,chrX:23030854-23032519-23032601-23032745,nan,0.2763403547,0.13528669744061317
13,SE,chr2R:6930371-6931842-6932698-6934065,-0.164,nan,0.2773600668337511
13,SE,chr3L:3326368-3327342-3327554-3327859,-0.127,-0.0984692219,-0.17310059199391986
13,SE,chrX:271614-272421-272884-273182,-0.159,-0.2641122154,-0.6814814814814815
13,SE,chr2R:10332368-10333632-10333945-10334895,0.259,nan,0.17121292961629103
13,SE,chr3R:22727102-22728842-22729134-22729208,nan,0.2448664009,0.1159420289855072
13,SE,chrX:10254308-10254719-10255173-10255492,0.422,nan,0.16209854959854963
13,SE,chr2R:21278826-21278982-21279094-21279798,-0.176,nan,-0.12059957592771825
13,SE,chr2L:13509793-13534906-13535027-13549131,-0.101,nan,nan
13,SE,chr2R:10113171-10113542-10113652-10114125,-0.592,nan,nan
13,SE,chr3L:23339370-23339429-23339477-23341456,-0.521,nan,nan
13,SE,chr3L:4127163-4128613-4128974-4129650,0.168,nan,0.13540564373897707
13,SE,chr3L:24724431-24725823-24726293-24728296,0.221,nan,0.2663216011042099
13,SE,chr2L:21062609-21069354-21069646-21071302,-0.126,nan,nan
13,SE,chr3R:9768141-9768744-9768839-9768922,0.068,nan,0.03440940161853165
13,SE,chrX:6577113-6577943-6583179-6585692,-0.358,nan,-0.2009058832588245
13,SE,chr2R:19473968-19474527-19474642-19477615,-0.056,nan,nan
13,SE,chr3R:30573073-30575431-30575949-30578116,-0.183,nan,nan
13,SE,chr4:1192771-1193559-1193655-1193707,-0.07,nan,nan
13,SE,chr3R:4795821-4796488-4797068-4799691,-0.433,nan,nan
13,SE,chr2R:8072779-8073126-8073235-8073599,0.216,nan,nan
13,SE,chr2R:23923030-23923339-23923394-23924001,-0.462,-0.4818855514,-0.5182182654637456
13,SE,chrX:7092123-7096814-7096936-7096997,-0.795,nan,nan
13,SE,chr2L:10989875-10989973-10990784-10991058,-0.69,nan,-0.5940222667209292
13,SE,chr3R:21524650-21525084-21525419-21525526,-0.17,nan,-0.04312112437112442
13,SE,chrX:7092171-7096902-7096936-7096997,-0.527,nan,nan
13,SE,chrX:21133469-21133547-21133596-21133813,-0.209,nan,-0.13258740445197095
13,SE,chr2R:13821558-13821765-13822176-13824283,-0.339,nan,nan
13,SE,chrX:7092171-7096814-7096936-7096997,-0.593,nan,nan
13,SE,chr2R:24070243-24070767-24071005-24072704,-0.042,nan,-0.03744444575425243
13,SE,chr2L:13509793-13512959-13513474-13534906,-0.136,nan,nan
13,SE,chr3L:141441-141563-141692-141769,-0.104,nan,0.23976598610193411
13,SE,chr3L:23746545-23747758-23747813-23747872,-0.119,-0.1375127194,-0.24107962936501898
13,SE,chr3R:17105814-17106279-17106847-17106953,-0.42,-0.4839046644,-0.4502959807464813
13,SE,chrX:13220147-13223825-13223853-13224983,0.242,nan,0.0736609795433325
13,SE,chr4:467995-469156-469331-471013,0.213,nan,nan
13,SE,chr3R:15956308-15957590-15957920-15959319,-0.5,nan,nan
13,SE,chr2R:13488133-13488916-13489049-13491434,nan,-0.42153264,0.036458983606530326
13,SE,chrX:21379710-21379972-21380095-21380650,-0.079,nan,nan
13,SE,chr2R:9477138-9477218-9477247-9477373,-0.138,nan,-0.23596236465554646
13,SE,chr2L:10989871-10990095-10990784-10991058,-0.639,-0.2785288669,-0.6195322120239849
13,SE,chr2R:6729074-6730072-6730115-6730300,0.55,nan,0.8108798454913566
13,SE,chr3L:10587688-10587842-10587897-10590326,0.271,nan,nan
13,SE,chr3R:6391989-6392879-6392960-6393731,-0.129,-0.1724745757,-0.05752625619960938
13,SE,chr3R:9560032-9560274-9560614-9560922,0.737,0.6475787579,0.745591625473648
13,SE,chr3L:20497426-20510029-20510780-20511936,-0.648,nan,-0.6150165512214276
13,SE,chr3L:9431334-9433898-9434047-9434395,-0.511,-0.4224179608,-0.1521978021978022
13,SE,chr2L:8044072-8044361-8044779-8044846,nan,0.8072572199,0.0
13,SE,chr3L:17893387-17893451-17893557-17895030,0.241,0.1893139584,0.15891419254416955
13,SE,chrX:21036638-21037609-21037995-21038745,-0.154,-0.1622399593,-0.16073031196587717
13,SE,chr2R:9124146-9125550-9126067-9127418,0.035,nan,nan
13,SE,chr2L:18474583-18474902-18474957-18475153,-0.045,nan,-0.06808353399058044
13,SE,chr2R:19538212-19546011-19546060-19574002,-0.289,nan,nan
13,SE,chrX:6577113-6577943-6583344-6585692,-0.363,nan,nan
13,SE,chr2L:22146997-22154797-22155409-22156620,-0.022,nan,nan
13,SE,chr2R:13415616-13415874-13415958-13416574,0.33,nan,nan
13,SE,chr3R:10015927-10016289-10016827-10018496,0.382,nan,nan
13,SE,chr2R:7503029-7503171-7503196-7503648,0.172,nan,0.1945152656893842
13,SE,chr2R:24772796-24772940-24773004-24773211,0.34,0.3073016559,0.33291966413996266
13,SE,chrX:21206585-21211079-21211275-21211686,nan,0.0833629653,-0.005908671599718529
13,SE,chr3L:2119130-2124181-2124614-2125238,-0.315,nan,nan
13,SE,chr2L:20874433-20875079-20875137-20876911,0.739,0.6299783447,0.6571139536287385
13,SE,chr3R:4133920-4134145-4134173-4134366,-0.486,-0.413866901,-0.5014829981307555
13,SE,chr2L:21278430-21279883-21280448-21281131,-0.094,nan,-0.2056243470277949
13,SE,chr2L:20875137-20876586-20876617-20876911,-0.544,nan,nan
13,SE,chr2L:16180247-16181803-16181912-16182778,-0.108,nan,-0.2071373071373071
13,SE,chrX:8410690-8418350-8418427-8423183,nan,0.2194239629,-0.025260252735985977
13,SE,chr3R:5651803-5651980-5652002-5652380,-0.086,-0.1069894843,-0.16981822249256667
13,SE,chrX:16439287-16439423-16439515-16439596,0.052,nan,0.060757592658683836
13,SE,chr3R:4923829-4925545-4925653-4925893,0.061,nan,nan
13,SE,chrX:2484760-2486056-2486243-2486926,0.058,nan,0.049740932015328365
13,SE,chr2R:8115716-8115977-8116026-8116131,-0.174,-0.1777982461,-0.17397888720437296
13,SE,chr2R:17520929-17521831-17521901-17522852,0.289,0.4682648389,0.2320827320827321
13,SE,chr4:1020016-1022241-1023681-1026962,nan,0.8052072965,0.006451995493091389
13,SE,chr2L:21747333-21753218-21753815-21756553,-0.222,nan,nan
13,SE,chrX:21628710-21628919-21629793-21629973,-0.379,nan,nan
13,SE,chrX:15899456-15900254-15900261-15901543,-0.457,-0.1456945473,-0.4406207827260459
13,SE,chrX:16419050-16420049-16420119-16422166,nan,0.2703970935,0.001838766409145265
13,SE,chr3R:4795065-4795736-4795821-4799691,nan,-0.3992472751,-0.042779592779592784
13,SE,chr3L:1499338-1500244-1500389-1501798,-0.321,nan,nan
13,SE,chr3L:21726938-21728286-21728393-21728450,0.204,nan,0.17499999999999993
13,SE,chr2L:8369031-8369222-8369400-8369715,-0.132,-0.0952464237,-0.11161161018961283
13,SE,chr2L:21122390-21122912-21122928-21124134,-0.173,nan,-0.11031700925136557
13,SE,chr3L:3183800-3183932-3184038-3184248,0.304,0.3977227335,0.35052974671929227
13,SE,chr3L:9401368-9401656-9401719-9402098,0.359,nan,0.20450056189655424
13,SE,chr3R:30573073-30574240-30574527-30578116,-0.135,nan,-0.12245991935817807
13,SE,chr3R:25267698-25267941-25268039-25268103,0.3,nan,nan
13,SE,chr3L:27974141-27987737-27988703-28012380,-0.058,nan,nan
13,SE,chr2L:218886-226115-226509-227371,-0.365,nan,-0.3063055457284063
13,SE,chr3L:3366311-3367152-3367216-3367514,-0.073,nan,-0.21381346529569858
13,SE,chr2R:19465695-19468789-19470339-19470596,0.169,nan,nan
13,SE,chr3R:31969786-31975447-31975966-31979522,0.07,nan,nan
13,SE,chr3L:19691959-19692264-19692378-19692720,-0.618,nan,nan
13,SE,chr3R:11592625-11593321-11593355-11593632,-0.139,-0.1055740316,-0.231424675813003
13,SE,chr2R:15769552-15773040-15773254-15773815,0.308,nan,nan
13,SE,chr2R:6930371-6931062-6932644-6933123,0.425,nan,0.033093109529890974
13,SE,chr3L:16959885-16960537-16960668-16962334,-0.069,nan,nan
13,SE,chr3L:24030858-24034877-24035019-24035431,-0.01,nan,-0.060369052552744634
13,SE,chr3R:5569472-5569574-5569783-5569841,-0.021,nan,nan
13,SE,chr2R:6753504-6754179-6754439-6754701,0.132,nan,nan
13,SE,chr2R:6084008-6084168-6084391-6084507,-0.232,nan,-0.3558265576672618
13,SE,chr2R:21395046-21398064-21398584-21398886,0.209,nan,0.29382666308532546
13,SE,chr3L:3326713-3327342-3327554-3327859,-0.181,nan,nan
13,SE,chr2L:13636214-13636383-13636844-13637287,0.37,nan,0.2754850751794725
13,SE,chr3R:10162311-10163032-10163078-10163198,0.342,0.3660180347,0.3478997235193705
13,SE,chr2L:8369031-8369222-8369561-8369715,-0.132,nan,-0.11290631422075559
13,SE,chr3R:4284407-4288071-4288084-4295119,-0.119,nan,-0.07407407407407407
13,SE,chr3L:14113603-14116265-14116361-14118444,0.174,nan,nan
13,SE,chr3R:30573073-30574240-30574527-30575431,-0.035,nan,nan
13,SE,chr2R:7467827-7469109-7469226-7469359,0.062,nan,nan
13,SE,chr3L:1525393-1525641-1525701-1526333,0.302,nan,nan
13,SE,chr3R:9052576-9053535-9053760-9057929,-0.091,nan,nan
13,SE,chr3L:17542813-17542890-17542963-17543504,0.618,nan,0.24729683042525763
13,SE,chr3R:10027382-10037815-10037891-10042791,-0.097,nan,nan
13,SE,chr3R:25354316-25354947-25356079-25356223,-0.067,nan,-0.10487396625027431
13,SE,chr2L:18391365-18392064-18392136-18392244,-0.066,nan,0.009426129426129387
13,SE,chrX:8584576-8584842-8584924-8585809,-0.213,nan,-0.3798292232109077
13,SE,chrX:16606009-16606861-16607000-16609004,0.175,nan,nan
13,SE,chrX:16359987-16360049-16360159-16360222,-0.069,nan,nan
13,SE,chr3R:20537464-20538544-20538716-20539220,-0.293,nan,-0.24333748879850864
13,SE,chr3R:29855044-29855129-29855649-29855952,-0.188,-0.3048470189,-0.16044966817728862
13,SE,chr3R:24068065-24101295-24102047-24106824,nan,0.4724446696,-0.019974439110645115
13,SE,chr2L:16691193-16691900-16692125-16696584,-0.024,nan,-0.023796780950237628
13,SE,chr2L:13384023-13384526-13384795-13384983,0.273,nan,0.38019127521476237
13,SE,chr2R:12576994-12577453-12578552-12579128,0.227,0.228848401,0.15867962208760183
13,SE,chr3R:13647201-13647382-13647547-13648917,-0.138,nan,nan
13,SE,chr4:734538-734713-734813-735514,-0.298,nan,-0.15414215414215415
13,SE,chrX:271614-271801-271876-272421,0.82,nan,0.4380952380952382
13,SE,chr3R:16632769-16635085-16635095-16635545,-0.247,nan,nan
13,SE,chr4:137168-137222-137333-137390,0.053,nan,nan
13,SE,chr2L:20875725-20876586-20876617-20876911,0.196,nan,0.1843137254901961
13,SE,chrX:13596749-13599415-13599458-13600069,0.368,nan,0.44973143456725906
13,SE,chr3R:4721391-4722607-4722641-4722773,0.183,0.1659277384,0.14268240723565562
13,SE,chrX:22458261-22462399-22463273-22463538,-0.353,nan,-0.8505050505050505
13,SE,chr4:210681-211589-211795-212627,-0.103,nan,nan
